;;;Device;Place;BannerType;QueryType (search only);TargetingType;Shows;Clicks;Cost;Conversions
Ïñèëîí;;;Mobile;Search;text;Brand;Phrase;559691;160543;1093730,923;14362
Ïñèëîí;;;Mobile;Search;text;Competitor;Phrase;33194;3152;203899,1045;127
Ïñèëîí;;;Mobile;Search;text;Other;Phrase;285397;43829;1736393,299;1656
Ïñèëîí;;;Desktop;Search;text;Brand;Phrase;877;302;39906,23443;0
Ïñèëîí;;;Desktop;Search;text;Competitor;Phrase;2641;173;11173,01982;0
Ïñèëîí;;;Desktop;Search;text;Other;Phrase;8280;748;64060,95971;0
Ïñèëîí;;;Mobile;Search;text;Brand;Phrase;1032;277;30516,1933;0
Ïñèëîí;;;Mobile;Search;text;Competitor;Phrase;4483;274;18615,7576;0
Ïñèëîí;;;Mobile;Search;text;Other;Phrase;9417;805;70409,1809;0
Ïñèëîí;;;Desktop;Networks;cpm_banner;none;Retargeting;0;0;0;0
Ïñèëîí;;;Mobile;Networks;cpm_banner;none;Retargeting;0;0;0;0
Ïñèëîí;;;Desktop;Networks;cpm_banner;none;Retargeting;0;0;0;0
Ïñèëîí;;;Mobile;Networks;cpm_banner;none;Retargeting;0;0;0;0
Ïñèëîí;;;Desktop;Networks;image_ad;none;Phrase;0;0;0;10
Ïñèëîí;;;Mobile;Networks;image_ad;none;Phrase;0;0;0;13
Ïñèëîí;;;Desktop;Search;mcbanner;Brand;Phrase;4119;5;790,8277119;0
Ïñèëîí;;;Desktop;Search;mcbanner;Competitor;Phrase;1;0;0;0
Ïñèëîí;;;Desktop;Search;mcbanner;Other;Phrase;146;0;0;0
Ïñèëîí;;;Mobile;Search;mcbanner;Brand;Phrase;26;0;0;0
Ïñèëîí;;;Desktop;Search;mcbanner;Brand;Phrase;603;3;330,9765;0
Ïñèëîí;;;Desktop;Search;mcbanner;Competitor;Phrase;3320;11;1554,429203;0
Ïñèëîí;;;Desktop;Search;mcbanner;Other;Phrase;4899;21;3518,955254;0
Ïñèëîí;;;Mobile;Search;mcbanner;Brand;Phrase;1;0;0;0
Ïñèëîí;;;Mobile;Search;mcbanner;Competitor;Phrase;14;0;0;0
Ïñèëîí;;;Mobile;Search;mcbanner;Other;Phrase;44;0;0;0
Ïñèëîí;;;Desktop;Search;text;Brand;Phrase;12261;7195;301639,5848;233
Ïñèëîí;;;Desktop;Search;text;Competitor;Phrase;57940;2839;166320,4875;25
Ïñèëîí;;;Desktop;Search;text;Other;Phrase;77763;8823;497588,3654;87
Ïñèëîí;;;Mobile;Search;text;Brand;Phrase;17029;9756;135481,0347;122
Ïñèëîí;;;Mobile;Search;text;Competitor;Phrase;120280;4434;205606,1093;18
Ïñèëîí;;;Mobile;Search;text;Other;Phrase;120995;10110;413086,2445;46
Ïñèëîí;;;Desktop;Networks;text;none;Phrase;5107808;3936;71988,31317;57
Ïñèëîí;;;Desktop;Networks;text;none;Retargeting;0;0;0;0
Ïñèëîí;;;Desktop;Search;text;Brand;Phrase;63632;32236;1118244,401;1622
Ïñèëîí;;;Desktop;Search;text;Competitor;Phrase;613;37;662,3507542;1
Ïñèëîí;;;Desktop;Search;text;Other;Phrase;4806;315;5233,048195;14
Ïñèëîí;;;Mobile;Networks;text;none;Phrase;2648290;19426;193134,2127;104
Ïñèëîí;;;Mobile;Networks;text;none;Retargeting;0;0;0;1
Ïñèëîí;;;Mobile;Search;text;Brand;Phrase;104761;53230;661021,1204;1399
Ïñèëîí;;;Mobile;Search;text;Competitor;Phrase;1108;100;2440,908229;10
Ïñèëîí;;;Mobile;Search;text;Other;Phrase;7603;486;11979,8776;12
Ïñèëîí;;;Desktop;Networks;text;none;Phrase;0;0;0;0
Ïñèëîí;;;Desktop;Search;text;Brand;Phrase;15595;8324;225202,3303;532
Ïñèëîí;;;Desktop;Search;text;Competitor;Phrase;25479;2121;136339,9014;101
Ïñèëîí;;;Desktop;Search;text;Other;Phrase;33050;4993;246834,8372;285
Ïñèëîí;;;Mobile;Networks;text;none;Phrase;0;0;0;0
Ïñèëîí;;;Mobile;Search;text;Brand;Phrase;28985;14387;217538,1787;488
Ïñèëîí;;;Mobile;Search;text;Competitor;Phrase;50773;3640;208119,9907;101
Ïñèëîí;;;Mobile;Search;text;Other;Phrase;50820;5989;255297,5842;187
Ïñèëîí;;;Desktop;Search;text;Brand;Phrase;6811;3733;121945,9653;573
Ïñèëîí;;;Desktop;Search;text;Competitor;Phrase;77;17;684,4698559;5
Ïñèëîí;;;Desktop;Search;text;Other;Phrase;3390;1892;57356,52747;268
Ïñèëîí;;;Mobile;Networks;text;none;Retargeting;0;0;0;0
Ïñèëîí;;;Mobile;Search;text;Brand;Phrase;8134;4627;75888,78175;524
Ïñèëîí;;;Mobile;Search;text;Competitor;Phrase;74;27;797,5234322;2
Ïñèëîí;;;Mobile;Search;text;Other;Phrase;3562;1895;25441,50646;169
Ïñèëîí;;;Desktop;Search;text;Brand;Phrase;523754;109019;2034405,206;26577
Ïñèëîí;;;Desktop;Search;text;Competitor;Phrase;15631;1406;83617,27378;130
Ïñèëîí;;;Desktop;Search;text;Other;Phrase;163648;24662;970816,5469;2378
Ïñèëîí;;;Mobile;Search;text;Brand;Phrase;741807;214418;1912592,134;21597
Ïñèëîí;;;Mobile;Search;text;Competitor;Phrase;36457;3478;217117,3499;186
Ïñèëîí;;;Mobile;Search;text;Other;Phrase;310870;44840;1887196,842;1927
Ïñèëîí;;;Desktop;Search;text;Brand;Phrase;1020;271;22149,08992;0
Ïñèëîí;;;Desktop;Search;text;Competitor;Phrase;2711;184;10928,14831;0
Ïñèëîí;;;Desktop;Search;text;Other;Phrase;7110;717;59200,24693;0
Ïñèëîí;;;Mobile;Search;text;Brand;Phrase;989;281;20133,22965;0
Ïñèëîí;;;Mobile;Search;text;Competitor;Phrase;4293;310;18705,432;0
Ïñèëîí;;;Mobile;Search;text;Other;Phrase;9175;916;70339,34364;0
Ïñèëîí;;;Desktop;Networks;cpm_banner;none;Retargeting;0;0;0;0
Ïñèëîí;;;Mobile;Networks;cpm_banner;none;Retargeting;0;0;0;0
Ïñèëîí;;;Desktop;Networks;cpm_banner;none;Retargeting;0;0;0;0
Ïñèëîí;;;Mobile;Networks;cpm_banner;none;Retargeting;0;0;0;0
Ïñèëîí;;;Desktop;Networks;cpm_banner;none;Retargeting;0;0;0;0
Ïñèëîí;;;Mobile;Networks;cpm_banner;none;Retargeting;0;0;0;0
Ïñèëîí;;;Desktop;Networks;cpm_banner;none;Retargeting;0;0;0;0
Ïñèëîí;;;Desktop;Networks;image_ad;none;Phrase;165076;150;3776,373864;0
Ïñèëîí;;;Mobile;Networks;image_ad;none;Phrase;186481;1246;10754,38243;1
Ïñèëîí;;;Desktop;Networks;image_ad;none;Phrase;0;0;0;2
Ïñèëîí;;;Desktop;Networks;image_ad;none;Retargeting;0;0;0;0
Ïñèëîí;;;Mobile;Networks;image_ad;none;Phrase;0;0;0;14
Ïñèëîí;;;Mobile;Networks;image_ad;none;Retargeting;0;0;0;0
Ïñèëîí;;;Desktop;Networks;image_ad;none;Phrase;21505;33;529,5013475;0
Ïñèëîí;;;Mobile;Networks;image_ad;none;Phrase;47735;940;6034,320966;0
Ïñèëîí;;;Desktop;Search;mcbanner;Other;Phrase;0;0;0;0
Ïñèëîí;;;Desktop;Search;mcbanner;Brand;Phrase;3318;6;1360,959788;0
Ïñèëîí;;;Desktop;Search;mcbanner;Competitor;Phrase;3;0;0;0
Ïñèëîí;;;Desktop;Search;mcbanner;Other;Phrase;121;0;0;0
Ïñèëîí;;;Mobile;Search;mcbanner;Brand;Phrase;15;0;0;0
Ïñèëîí;;;Mobile;Search;mcbanner;Other;Phrase;1;0;0;0
Ïñèëîí;;;Desktop;Search;mcbanner;Brand;Phrase;530;5;1673,369085;0
Ïñèëîí;;;Desktop;Search;mcbanner;Competitor;Phrase;5012;34;5052,662136;0
Ïñèëîí;;;Desktop;Search;mcbanner;Other;Phrase;8747;71;12153,09707;0
Ïñèëîí;;;Mobile;Search;mcbanner;Competitor;Phrase;22;0;0;0
Ïñèëîí;;;Mobile;Search;mcbanner;Other;Phrase;38;0;0;0
Ïñèëîí;;;Desktop;Networks;text;none;Phrase;0;0;0;0
Ïñèëîí;;;Desktop;Networks;text;none;Retargeting;0;0;0;0
Ïñèëîí;;;Desktop;Search;text;Brand;Phrase;15931;9505;392684,1216;998
Ïñèëîí;;;Desktop;Search;text;Competitor;Phrase;39404;1596;96619,2992;45
Ïñèëîí;;;Desktop;Search;text;Other;Phrase;48181;4624;261480,4344;202
Ïñèëîí;;;Mobile;Networks;text;none;Phrase;0;0;0;0
Ïñèëîí;;;Mobile;Networks;text;none;Retargeting;0;0;0;0
Ïñèëîí;;;Mobile;Search;text;Brand;Phrase;23231;12806;166656,4603;801
Ïñèëîí;;;Mobile;Search;text;Competitor;Phrase;91075;2507;118931,543;35
Ïñèëîí;;;Mobile;Search;text;Other;Phrase;81875;5442;223317,7922;101
Ïñèëîí;;;Desktop;Networks;text;none;Phrase;4224234;5637;100482,8322;149
Ïñèëîí;;;Desktop;Networks;text;none;Retargeting;0;0;0;0
Ïñèëîí;;;Desktop;Search;text;Brand;Phrase;89429;46368;1579114,73;2863
Ïñèëîí;;;Desktop;Search;text;Competitor;Phrase;21239;1693;64315,32005;72
Ïñèëîí;;;Desktop;Search;text;Other;Phrase;93122;9000;234155,4516;344
Ïñèëîí;;;Mobile;Networks;text;none;Phrase;1123465;8905;89050,51586;102
Ïñèëîí;;;Mobile;Networks;text;none;Retargeting;0;0;0;1
Ïñèëîí;;;Mobile;Search;text;Brand;Phrase;142591;69924;925728,8378;2244
Ïñèëîí;;;Mobile;Search;text;Competitor;Phrase;41551;3441;107734,3463;57
Ïñèëîí;;;Mobile;Search;text;Other;Phrase;176790;12994;283188,2525;204
Ïñèëîí;;;Desktop;Networks;text;none;Phrase;3022737;3996;103254,2785;85
Ïñèëîí;;;Desktop;Search;text;Brand;Phrase;21345;11419;337295,1263;765
Ïñèëîí;;;Desktop;Search;text;Competitor;Phrase;57873;4918;348978,6738;205
Ïñèëîí;;;Desktop;Search;text;Other;Phrase;163441;23663;1652248,783;1065
Ïñèëîí;;;Mobile;Networks;text;none;Phrase;1869618;13363;185243,8254;91
Ïñèëîí;;;Mobile;Search;text;Brand;Phrase;37400;18380;314615,9164;726
Ïñèëîí;;;Mobile;Search;text;Competitor;Phrase;102340;7171;440829,6189;189
Ïñèëîí;;;Mobile;Search;text;Other;Phrase;229700;28066;1572633,059;688
Ïñèëîí;;;Desktop;Search;text;Brand;Phrase;1956;1031;37005,54814;192
Ïñèëîí;;;Desktop;Search;text;Competitor;Phrase;22;4;128,669822;2
Ïñèëîí;;;Desktop;Search;text;Other;Phrase;801;453;15247,96075;69
Ïñèëîí;;;Mobile;Search;text;Brand;Phrase;3072;1787;23587,36459;228
Ïñèëîí;;;Mobile;Search;text;Competitor;Phrase;39;10;227,4618051;4
Ïñèëîí;;;Mobile;Search;text;Other;Phrase;1200;616;8770,422381;49
Ïñèëîí;;;Desktop;Networks;text;none;Phrase;0;0;0;0
Ïñèëîí;;;Desktop;Search;text;Brand;Phrase;539605;109934;2035635,809;28370
Ïñèëîí;;;Desktop;Search;text;Competitor;Phrase;17526;1528;104667,2219;231
Ïñèëîí;;;Desktop;Search;text;Other;Phrase;190913;28733;1499726,542;3540
Ïñèëîí;;;Mobile;Networks;text;none;Phrase;0;0;0;0
Ïñèëîí;;;Mobile;Search;text;Brand;Phrase;701105;196939;1606895,124;26779
Ïñèëîí;;;Mobile;Search;text;Competitor;Phrase;36196;3188;171535,6971;203
Ïñèëîí;;;Mobile;Search;text;Other;Phrase;334173;45896;1710642,32;2437
Ïñèëîí;;;Desktop;Networks;text;none;Phrase;624510;919;16563,64696;0
Ïñèëîí;;;Desktop;Search;text;Brand;Phrase;1328;367;36669,94792;0
Ïñèëîí;;;Desktop;Search;text;Competitor;Phrase;3873;259;15204,04276;0
Ïñèëîí;;;Desktop;Search;text;Other;Phrase;8615;892;78630,76457;0
Ïñèëîí;;;Mobile;Networks;text;none;Phrase;1881186;14085;151007,6773;0
Ïñèëîí;;;Mobile;Search;text;Brand;Phrase;1541;421;33056,76808;0
Ïñèëîí;;;Mobile;Search;text;Competitor;Phrase;6851;502;30667,58835;0
Ïñèëîí;;;Mobile;Search;text;Other;Phrase;11871;1196;96160,97985;0
Ïñèëîí;;;Desktop;Networks;cpm_banner;none;Retargeting;0;0;0;0
Ïñèëîí;;;Desktop;Networks;cpm_banner;none;Retargeting;0;0;0;0
Ïñèëîí;;;Desktop;Networks;cpm_banner;none;Retargeting;0;0;0;0
Ïñèëîí;;;Desktop;Networks;cpm_banner;none;Retargeting;0;0;0;0
Ïñèëîí;;;Mobile;Networks;cpm_banner;none;Retargeting;0;0;0;0
Ïñèëîí;;;Mobile;Networks;image_ad;none;Phrase;0;0;0;0
Ïñèëîí;;;Mobile;Networks;image_ad;none;Phrase;0;0;0;0
Ïñèëîí;;;Desktop;Networks;image_ad;none;Phrase;0;0;0;3
Ïñèëîí;;;Desktop;Networks;image_ad;none;Retargeting;0;0;0;0
Ïñèëîí;;;Mobile;Networks;image_ad;none;Phrase;0;0;0;8
Ïñèëîí;;;Mobile;Networks;image_ad;none;Retargeting;0;0;0;0
Ïñèëîí;;;Mobile;Networks;image_ad;none;Phrase;0;0;0;0
Ïñèëîí;;;Desktop;Search;mcbanner;Brand;Phrase;2769;7;1055,907305;1
Ïñèëîí;;;Desktop;Search;mcbanner;Competitor;Phrase;1;0;0;0
Ïñèëîí;;;Desktop;Search;mcbanner;Other;Phrase;74;0;0;0
Ïñèëîí;;;Mobile;Search;mcbanner;Brand;Phrase;24;0;0;0
Ïñèëîí;;;Desktop;Search;mcbanner;Other;Phrase;0;0;0;0
Ïñèëîí;;;Desktop;Search;mcbanner;Brand;Phrase;314;3;886,6427797;0
Ïñèëîí;;;Desktop;Search;mcbanner;Competitor;Phrase;3877;25;3016,233788;0
Ïñèëîí;;;Desktop;Search;mcbanner;Other;Phrase;8410;95;11654,70758;0
Ïñèëîí;;;Mobile;Search;mcbanner;Brand;Phrase;1;0;0;0
Ïñèëîí;;;Mobile;Search;mcbanner;Competitor;Phrase;16;0;0;0
Ïñèëîí;;;Mobile;Search;mcbanner;Other;Phrase;45;0;0;0
Ïñèëîí;;;Desktop;Networks;text;none;Phrase;0;0;0;0
Ïñèëîí;;;Desktop;Networks;text;none;Retargeting;0;0;0;0
Ïñèëîí;;;Desktop;Search;text;Brand;Phrase;15066;8200;299877,5969;1200
Ïñèëîí;;;Desktop;Search;text;Competitor;Phrase;24310;918;36059,64697;80
Ïñèëîí;;;Desktop;Search;text;Other;Phrase;56400;3524;173724,7399;353
Ïñèëîí;;;Mobile;Networks;text;none;Phrase;0;0;0;0
Ïñèëîí;;;Mobile;Networks;text;none;Retargeting;0;0;0;0
Ïñèëîí;;;Mobile;Search;text;Brand;Phrase;21673;11685;144515,5111;1080
Ïñèëîí;;;Mobile;Search;text;Competitor;Phrase;55934;1592;44251,7054;117
Ïñèëîí;;;Mobile;Search;text;Other;Phrase;83138;4318;139149,3025;295
Ïñèëîí;;;Desktop;Networks;text;none;Phrase;10264286;9306;151583,6669;204
Ïñèëîí;;;Desktop;Networks;text;none;Retargeting;0;0;0;0
Ïñèëîí;;;Desktop;Search;text;Brand;Phrase;94106;44000;1388640,602;3196
Ïñèëîí;;;Desktop;Search;text;Competitor;Phrase;13129;1096;46785,89558;57
Ïñèëîí;;;Desktop;Search;text;Other;Phrase;63180;5837;231130,5851;365
Ïñèëîí;;;Mobile;Networks;text;none;Phrase;3100423;24544;222488,5491;189
Ïñèëîí;;;Mobile;Networks;text;none;Retargeting;0;0;0;0
Ïñèëîí;;;Mobile;Search;text;Brand;Phrase;145911;67648;912351,9074;2584
Ïñèëîí;;;Mobile;Search;text;Competitor;Phrase;26039;2288;73019,97318;47
Ïñèëîí;;;Mobile;Search;text;Other;Phrase;111593;9069;273778,8814;272
Ïñèëîí;;;Desktop;Networks;text;none;Phrase;0;0;0;3
Ïñèëîí;;;Desktop;Search;text;Brand;Phrase;21304;11557;322965,8038;1205
Ïñèëîí;;;Desktop;Search;text;Competitor;Phrase;3685;380;30699,56476;17
Ïñèëîí;;;Desktop;Search;text;Other;Phrase;64618;8407;742105,4389;756
Ïñèëîí;;;Mobile;Networks;text;none;Phrase;0;0;0;2
Ïñèëîí;;;Mobile;Search;text;Brand;Phrase;37126;18549;344718,4966;1058
Ïñèëîí;;;Mobile;Search;text;Competitor;Phrase;5690;589;41547,53507;22
Ïñèëîí;;;Mobile;Search;text;Other;Phrase;78997;8791;627259,4056;467
Ïñèëîí;;;Desktop;Search;text;Brand;Phrase;1710;752;20204,35462;97
Ïñèëîí;;;Desktop;Search;text;Competitor;Phrase;21;3;124,6611864;0
Ïñèëîí;;;Desktop;Search;text;Other;Phrase;590;264;7593,333814;23
Ïñèëîí;;;Mobile;Networks;text;none;Phrase;0;0;0;0
Ïñèëîí;;;Mobile;Search;text;Brand;Phrase;2476;1219;21006,32268;109
Ïñèëîí;;;Mobile;Search;text;Competitor;Phrase;39;5;113,2696017;0
Ïñèëîí;;;Mobile;Search;text;Other;Phrase;952;438;8287,853898;32
Ïñèëîí;;;Desktop;Networks;text;none;Phrase;0;0;0;0
Ïñèëîí;;;Desktop;Search;text;Brand;Phrase;252355;64372;1492860,925;15853
Ïñèëîí;;;Desktop;Search;text;Competitor;Phrase;9870;668;58801,2571;132
Ïñèëîí;;;Desktop;Search;text;Other;Phrase;123689;15816;1200055,407;2305
Ïñèëîí;;;Mobile;Networks;text;none;Phrase;0;0;0;0
Ïñèëîí;;;Mobile;Search;text;Brand;Phrase;460257;134425;1947416,589;16430
Ïñèëîí;;;Mobile;Search;text;Competitor;Phrase;18679;1586;88450,39658;130
Ïñèëîí;;;Mobile;Search;text;Other;Phrase;205240;24894;1045928,632;1855
Ïñèëîí;;;Desktop;Search;text;Brand;Phrase;768;222;24427,06647;0
Ïñèëîí;;;Desktop;Search;text;Competitor;Phrase;1497;83;4618,395254;0
Ïñèëîí;;;Desktop;Search;text;Other;Phrase;3330;325;28614,9388;0
Ïñèëîí;;;Mobile;Networks;text;none;Phrase;0;0;0;0
Ïñèëîí;;;Mobile;Search;text;Brand;Phrase;626;201;19239,4681;0
Ïñèëîí;;;Mobile;Search;text;Competitor;Phrase;2310;120;7164,917339;0
Ïñèëîí;;;Mobile;Search;text;Other;Phrase;4014;366;30464,02894;0
Ïñèëîí;;;Desktop;Networks;cpm_banner;none;Retargeting;0;0;0;0
Ïñèëîí;;;Mobile;Networks;cpm_banner;none;Phrase;0;0;0;0
Ïñèëîí;;;Desktop;Networks;cpm_banner;none;Retargeting;0;0;0;0
Ïñèëîí;;;Mobile;Networks;cpm_banner;none;Retargeting;0;0;0;0
Ïñèëîí;;;Mobile;Networks;cpm_banner;none;Retargeting;0;0;0;0
Ïñèëîí;;;Desktop;Networks;cpm_banner;none;Retargeting;0;0;0;0
Ïñèëîí;;;Mobile;Networks;cpm_banner;none;Retargeting;0;0;0;0
Ïñèëîí;;;Desktop;Networks;cpm_banner;none;Retargeting;0;0;0;0
Ïñèëîí;;;Mobile;Networks;cpm_banner;none;Retargeting;0;0;0;0
Ïñèëîí;;;Desktop;Networks;image_ad;none;Phrase;0;0;0;2
Ïñèëîí;;;Desktop;Networks;image_ad;none;Retargeting;0;0;0;0
Ïñèëîí;;;Mobile;Networks;image_ad;none;Retargeting;0;0;0;0
Ïñèëîí;;;Desktop;Search;mcbanner;Other;Phrase;0;0;0;0
Ïñèëîí;;;Desktop;Search;mcbanner;Other;Phrase;0;0;0;0
Ïñèëîí;;;Desktop;Search;text;Brand;Phrase;12101;6847;292459,3237;592
Ïñèëîí;;;Desktop;Search;text;Competitor;Phrase;3660;198;4149,747203;11
Ïñèëîí;;;Desktop;Search;text;Other;Phrase;29504;2442;47410,87632;114
Ïñèëîí;;;Mobile;Search;text;Brand;Phrase;17706;10279;180439,3358;607
Ïñèëîí;;;Mobile;Search;text;Competitor;Phrase;7688;392;6353,834034;15
Ïñèëîí;;;Mobile;Search;text;Other;Phrase;51907;5111;55435,76659;130
Ïñèëîí;;;Desktop;Networks;text;none;Phrase;28794;193;2768,158373;13
Ïñèëîí;;;Desktop;Networks;text;none;Retargeting;0;0;0;0
Ïñèëîí;;;Desktop;Search;text;Brand;Phrase;0;0;0;28
Ïñèëîí;;;Desktop;Search;text;Competitor;Phrase;0;0;0;0
Ïñèëîí;;;Desktop;Search;text;Other;Phrase;0;0;0;5
Ïñèëîí;;;Mobile;Networks;text;none;Phrase;15395;211;2262,788364;15
Ïñèëîí;;;Mobile;Networks;text;none;Retargeting;0;0;0;0
Ïñèëîí;;;Mobile;Search;text;Brand;Phrase;0;0;0;47
Ïñèëîí;;;Mobile;Search;text;Competitor;Phrase;0;0;0;2
Ïñèëîí;;;Mobile;Search;text;Other;Phrase;0;0;0;7
Ïñèëîí;;;Desktop;Search;text;Brand;Phrase;0;0;0;1
Ïñèëîí;;;Desktop;Search;text;Other;Phrase;0;0;0;0
Ïñèëîí;;;Mobile;Networks;text;none;Phrase;0;0;0;0
Ïñèëîí;;;Mobile;Search;text;Brand;Phrase;0;0;0;1
Ïñèëîí;;;Mobile;Search;text;Other;Phrase;0;0;0;0
Ïñèëîí;;;Desktop;Search;text;Brand;Phrase;3625;1659;55266,65425;17
Ïñèëîí;;;Desktop;Search;text;Competitor;Phrase;71;23;754,4422119;1
Ïñèëîí;;;Desktop;Search;text;Other;Phrase;1662;762;25890,16342;7
Ïñèëîí;;;Mobile;Search;text;Brand;Phrase;4710;2336;48971,8906;17
Ïñèëîí;;;Mobile;Search;text;Competitor;Phrase;87;22;632,9364153;0
Ïñèëîí;;;Mobile;Search;text;Other;Phrase;2008;898;17684,80289;4
Ïñèëîí;;;Desktop;Networks;text;none;Phrase;0;0;0;0
Ïñèëîí;;;Desktop;Search;text;Brand;Phrase;104247;29143;769221,6307;6028
Ïñèëîí;;;Desktop;Search;text;Competitor;Phrase;1644;151;4395,571144;22
Ïñèëîí;;;Desktop;Search;text;Other;Phrase;28977;5725;113297,2613;862
Ïñèëîí;;;Mobile;Networks;text;none;Phrase;0;0;0;0
Ïñèëîí;;;Mobile;Search;text;Brand;Phrase;244471;69152;856478,6337;5823
Ïñèëîí;;;Mobile;Search;text;Competitor;Phrase;4313;450;12096,25831;35
Ïñèëîí;;;Mobile;Search;text;Other;Phrase;53377;9403;143651,6098;508
Ïñèëîí;;;Desktop;Search;text;Brand;Phrase;0;0;0;0
Ïñèëîí;;;Desktop;Search;text;Competitor;Phrase;0;0;0;0
Ïñèëîí;;;Desktop;Search;text;Other;Phrase;0;0;0;0
Ïñèëîí;;;Mobile;Networks;text;none;Phrase;0;0;0;0
Ïñèëîí;;;Mobile;Search;text;Brand;Phrase;0;0;0;0
Ïñèëîí;;;Mobile;Search;text;Competitor;Phrase;0;0;0;0
Ïñèëîí;;;Mobile;Search;text;Other;Phrase;0;0;0;0
Ïñèëîí;;;Desktop;Networks;cpm_banner;none;Retargeting;0;0;0;0
Ïñèëîí;;;Mobile;Networks;cpm_banner;none;Retargeting;0;0;0;0
Ïñèëîí;;;Desktop;Networks;cpm_banner;none;Retargeting;0;0;0;0
Ïñèëîí;;;Mobile;Networks;cpm_banner;none;Retargeting;0;0;0;0
Ïñèëîí;;;Desktop;Networks;image_ad;none;Retargeting;0;0;0;0
Ïñèëîí;;;Mobile;Networks;image_ad;none;Retargeting;0;0;0;0
Ïñèëîí;;;Desktop;Search;mcbanner;Brand;Phrase;1079;6;844,7934915;1
Ïñèëîí;;;Desktop;Search;mcbanner;Other;Phrase;36;0;0;0
Ïñèëîí;;;Mobile;Search;mcbanner;Brand;Phrase;17;0;0;0
Ïñèëîí;;;Desktop;Search;mcbanner;Other;Phrase;0;0;0;0
Ïñèëîí;;;Desktop;Search;mcbanner;Competitor;Phrase;0;0;0;0
Ïñèëîí;;;Desktop;Search;mcbanner;Other;Phrase;0;0;0;0
Ïñèëîí;;;Desktop;Networks;text;none;Phrase;0;0;0;0
Ïñèëîí;;;Desktop;Search;text;Brand;Phrase;14358;6466;247226,6003;698
Ïñèëîí;;;Desktop;Search;text;Competitor;Autotargeting;0;0;0;0
Ïñèëîí;;;Desktop;Search;text;Competitor;Phrase;16832;878;15117,43228;40
Ïñèëîí;;;Desktop;Search;text;Other;Phrase;128391;8121;132709,0763;431
Ïñèëîí;;;Mobile;Networks;text;none;Phrase;0;0;0;0
Ïñèëîí;;;Mobile;Networks;text;none;Retargeting;0;0;0;0
Ïñèëîí;;;Mobile;Search;text;Brand;Phrase;21852;11028;126272,5689;815
Ïñèëîí;;;Mobile;Search;text;Competitor;Phrase;39951;2313;32916,43309;63
Ïñèëîí;;;Mobile;Search;text;Other;Phrase;228915;13891;158795,4542;575
Ïñèëîí;;;Desktop;Networks;text;none;Phrase;0;0;0;4
Ïñèëîí;;;Desktop;Networks;text;none;Retargeting;0;0;0;0
Ïñèëîí;;;Desktop;Search;text;Brand;Phrase;0;0;0;3
Ïñèëîí;;;Desktop;Search;text;Competitor;Phrase;0;0;0;0
